"el_idx"	"x"	"y"
1299	1455.3	333.181
1300	1471.5	323.387
1301	1487.7	313.593
1302	1503.9	323.387
1303	1520.1	313.593
1304	1552.5	333.181
1305	1568.7	342.975
1306	1584.9	333.181
1307	1601.1	342.975
1308	1617.3	333.181
1309	1633.5	323.387
1310	1649.7	333.181
1311	1665.9	323.387
1312	1682.1	333.181
1313	1698.3	323.387
1314	1714.5	333.181
1315	1730.7	323.387
1316	1746.9	333.181
1317	1763.1	323.387
1318	1779.3	313.593
1319	1795.5	323.387
1320	1811.7	313.593
1321	1844.1	333.181
1322	1860.3	342.975
1323	1876.5	333.181
1324	1892.7	342.975
1325	1908.9	333.181
1326	175.5	342.975
1327	191.7	352.77
1328	207.9	342.975
1329	224.1	352.77
1330	240.3	342.975
1331	256.5	352.77
1332	272.7	342.975
1333	288.9	352.77
1334	305.1	342.975
1335	321.3	333.181
1336	337.5	342.975
1337	353.7	333.181
1338	369.9	342.975
1339	402.3	362.564
1340	418.5	352.77
1341	434.7	362.564
1342	450.9	352.77
1343	467.1	342.975
1344	483.3	352.77
1345	499.5	342.975
1346	515.7	352.77
1347	531.9	342.975
1348	548.1	352.77
1349	564.3	342.975
1350	580.5	352.77
1351	596.7	342.975
1352	612.9	333.181
1353	629.1	342.975
1354	645.3	333.181
1355	661.5	342.975
1356	693.9	362.564
1357	710.1	352.77
1358	726.3	362.564
1359	742.5	352.77
1360	758.7	342.975
1361	774.9	352.77
1362	791.1	342.975
1363	807.3	352.77
1364	823.5	342.975
1365	839.7	352.77
1366	855.9	342.975
1367	872.1	352.77
1368	888.3	342.975
1369	904.5	333.181
1370	920.7	342.975
1371	936.9	333.181
1372	953.1	342.975
1373	985.5	362.564
1374	1001.7	352.77
1375	1017.9	362.564
1376	1034.1	352.77
1377	1050.3	342.975
1378	1066.5	352.77
1379	1082.7	342.975
1380	1098.9	352.77
1381	1115.1	342.975
1382	1131.3	352.77
1383	1147.5	342.975
1384	1163.7	352.77
1385	1179.9	342.975
1386	1196.1	333.181
1387	1212.3	342.975
1388	1228.5	333.181
1389	1244.7	342.975
1390	1277.1	362.564
1391	1293.3	352.77
1392	1309.5	362.564
1393	1325.7	352.77
1394	1341.9	342.975
1395	1358.1	352.77
1396	1374.3	342.975
1397	1390.5	352.77
1398	1406.7	342.975
1399	1422.9	352.77
1400	1439.1	342.975
1401	1455.3	352.77
1402	1471.5	342.975
1403	1487.7	333.181
1404	1503.9	342.975
1405	1520.1	333.181
1406	1536.3	342.975
1407	1568.7	362.564
1408	1584.9	352.77
1409	1601.1	362.564
1410	1617.3	352.77
1411	1633.5	342.975
1412	1649.7	352.77
1413	1665.9	342.975
1414	1682.1	352.77
1415	1698.3	342.975
1416	1714.5	352.77
1417	1730.7	342.975
1418	1746.9	352.77
1419	1763.1	342.975
1420	1779.3	333.181
1421	1795.5	342.975
1422	1811.7	333.181
1423	1827.9	342.975
1424	1860.3	362.564
1425	1876.5	352.77
1426	1892.7	362.564
1427	1908.9	352.77
1428	175.5	362.564
1429	191.7	372.358
1430	207.9	362.564
1431	224.1	372.358
1432	240.3	362.564
1433	256.5	372.358
1434	272.7	362.564
1435	288.9	372.358
1436	305.1	362.564
1437	321.3	352.77
1438	337.5	362.564
1439	353.7	352.77
1440	369.9	362.564
1441	386.1	352.77
1442	418.5	372.358
1443	434.7	382.152
1444	450.9	372.358
1445	467.1	362.564
1446	483.3	372.358
1447	499.5	362.564
1448	515.7	372.358
1449	531.9	362.564
1450	548.1	372.358
1451	564.3	362.564
1452	580.5	372.358
1453	596.7	362.564
1454	612.9	352.77
1455	629.1	362.564
1456	645.3	352.77
1457	661.5	362.564
1458	677.7	352.77
1459	710.1	372.358
1460	726.3	382.152
1461	742.5	372.358
1462	758.7	362.564
1463	774.9	372.358
1464	791.1	362.564
1465	807.3	372.358
1466	823.5	362.564
1467	839.7	372.358
1468	855.9	362.564
1469	872.1	372.358
1470	888.3	362.564
1471	904.5	352.77
1472	920.7	362.564
1473	936.9	352.77
1474	953.1	362.564
1475	969.3	352.77
1476	1001.7	372.358
1477	1017.9	382.152
1478	1034.1	372.358
1479	1050.3	362.564
1480	1066.5	372.358
1481	1082.7	362.564
1482	1098.9	372.358
1483	1115.1	362.564
1484	1131.3	372.358
1485	1147.5	362.564
1486	1163.7	372.358
1487	1179.9	362.564
1488	1196.1	352.77
1489	1212.3	362.564
1490	1228.5	352.77
1491	1244.7	362.564
1492	1260.9	352.77
1493	1293.3	372.358
1494	1309.5	382.152
1495	1325.7	372.358
1496	1341.9	362.564
1497	1358.1	372.358
1498	1374.3	362.564
1499	1390.5	372.358
1500	1406.7	362.564
1501	1422.9	372.358
1502	1439.1	362.564
1503	1455.3	372.358
1504	1471.5	362.564
1505	1487.7	352.77
1506	1503.9	362.564
1507	1520.1	352.77
1508	1536.3	362.564
1509	1552.5	352.77
1510	1584.9	372.358
1511	1601.1	382.152
1512	1617.3	372.358
1513	1633.5	362.564
1514	1649.7	372.358
1515	1665.9	362.564
1516	1682.1	372.358
1517	1698.3	362.564
1518	1714.5	372.358
1519	1730.7	362.564
1520	1746.9	372.358
1521	1763.1	362.564
1522	1779.3	352.77
1523	1795.5	362.564
1524	1811.7	352.77
1525	1827.9	362.564
1526	1844.1	352.77
1527	1876.5	372.358
1528	1892.7	382.152
1529	1908.9	372.358
1530	175.5	382.152
1531	191.7	391.946
1532	207.9	382.152
1533	224.1	391.946
1534	240.3	382.152
1535	256.5	391.946
1536	272.7	382.152
1537	288.9	391.946
1538	305.1	382.152
1539	321.3	372.358
1540	337.5	382.152
1541	353.7	372.358
1542	369.9	382.152
1543	386.1	372.358
1544	402.3	382.152
1545	434.7	401.74
1546	450.9	391.946
1547	467.1	382.152
1548	483.3	391.946
1549	499.5	382.152
1550	515.7	391.946
1551	531.9	382.152
1552	548.1	391.946
1553	564.3	382.152
1554	580.5	391.946
1555	596.7	382.152
1556	612.9	372.358
1557	629.1	382.152
1558	645.3	372.358
1559	661.5	382.152
1560	677.7	372.358
1561	693.9	382.152
1562	726.3	401.74
1563	742.5	391.946
1564	758.7	382.152
1565	774.9	391.946
1566	791.1	382.152
1567	807.3	391.946
1568	823.5	382.152
1569	839.7	391.946
1570	855.9	382.152
1571	872.1	391.946
1572	888.3	382.152
1573	904.5	372.358
1574	920.7	382.152
1575	936.9	372.358
1576	953.1	382.152
1577	969.3	372.358
1578	985.5	382.152
1579	1017.9	401.74
1580	1034.1	391.946
1581	1050.3	382.152
1582	1066.5	391.946
1583	1082.7	382.152
1584	1098.9	391.946
1585	1115.1	382.152
1586	1131.3	391.946
1587	1147.5	382.152
1588	1163.7	391.946
1589	1179.9	382.152
1590	1196.1	372.358
1591	1212.3	382.152
1592	1228.5	372.358
1593	1244.7	382.152
1594	1260.9	372.358
1595	1277.1	382.152
1596	1309.5	401.74
1597	1325.7	391.946
1598	1341.9	382.152
1599	1358.1	391.946
1600	1374.3	382.152
1601	1390.5	391.946
1602	1406.7	382.152
1603	1422.9	391.946
1604	1439.1	382.152
1605	1455.3	391.946
1606	1471.5	382.152
1607	1487.7	372.358
1608	1503.9	382.152
1609	1520.1	372.358
1610	1536.3	382.152
1611	1552.5	372.358
1612	1568.7	382.152
1613	1601.1	401.74
1614	1617.3	391.946
1615	1633.5	382.152
1616	1649.7	391.946
1617	1665.9	382.152
1618	1682.1	391.946
1619	1698.3	382.152
1620	1714.5	391.946
1621	1730.7	382.152
1622	1746.9	391.946
1623	1763.1	382.152
1624	1779.3	372.358
1625	1795.5	382.152
1626	1811.7	372.358
1627	1827.9	382.152
1628	1844.1	372.358
1629	1860.3	382.152
1630	1892.7	401.74
1631	1908.9	391.946
1632	175.5	401.74
1633	191.7	411.534
1634	207.9	401.74
1635	224.1	411.534
1636	240.3	401.74
1637	256.5	411.534
1638	272.7	401.74
1639	288.9	411.534
1640	305.1	401.74
1641	321.3	391.946
1642	337.5	401.74
1643	353.7	391.946
1644	369.9	401.74
1645	386.1	391.946
1646	402.3	401.74
1647	418.5	391.946
1648	450.9	411.534
1649	467.1	401.74
1650	483.3	411.534
1651	499.5	401.74
1652	515.7	411.534
1653	531.9	401.74
1654	548.1	411.534
1655	564.3	401.74
1656	580.5	411.534
1657	596.7	401.74
1658	612.9	391.946
1659	629.1	401.74
1660	645.3	391.946
1661	661.5	401.74
1662	677.7	391.946
1663	693.9	401.74
1664	710.1	391.946
1665	742.5	411.534
1666	758.7	401.74
1667	774.9	411.534
1668	791.1	401.74
1669	807.3	411.534
1670	823.5	401.74
1671	839.7	411.534
1672	855.9	401.74
1673	872.1	411.534
1674	888.3	401.74
1675	904.5	391.946
1676	920.7	401.74
1677	936.9	391.946
1678	953.1	401.74
1679	969.3	391.946
1680	985.5	401.74
1681	1001.7	391.946
1682	1034.1	411.534
1683	1050.3	401.74
1684	1066.5	411.534
1685	1082.7	401.74
1686	1098.9	411.534
1687	1115.1	401.74
1688	1131.3	411.534
1689	1147.5	401.74
1690	1163.7	411.534
1691	1179.9	401.74
1692	1196.1	391.946
1693	1212.3	401.74
1694	1228.5	391.946
1695	1244.7	401.74
1696	1260.9	391.946
1697	1277.1	401.74
1698	1293.3	391.946
1699	1325.7	411.534
1700	1341.9	401.74
1701	1358.1	411.534
1702	1374.3	401.74
1703	1390.5	411.534
1704	1406.7	401.74
1705	1422.9	411.534
1706	1439.1	401.74
1707	1455.3	411.534
1708	1471.5	401.74
1709	1487.7	391.946
1710	1503.9	401.74
1711	1520.1	391.946
1712	1536.3	401.74
1713	1552.5	391.946
1714	1568.7	401.74
1715	1584.9	391.946
1716	1617.3	411.534
1717	1633.5	401.74
1718	1649.7	411.534
1719	1665.9	401.74
1720	1682.1	411.534
1721	1698.3	401.74
1722	1714.5	411.534
1723	1730.7	401.74
1724	1746.9	411.534
1725	1763.1	401.74
1726	1779.3	391.946
1727	1795.5	401.74
1728	1811.7	391.946
1729	1827.9	401.74
1730	1844.1	391.946
1731	1860.3	401.74
1732	1876.5	391.946
1733	1908.9	411.534
1734	175.5	421.328
1735	191.7	431.123
1736	207.9	421.328
1737	224.1	431.123
1738	240.3	421.328
1739	256.5	431.123
1740	272.7	421.328
1741	288.9	431.123
1742	305.1	421.328
1743	321.3	411.534
1744	337.5	421.328
1745	353.7	411.534
1746	369.9	421.328
1747	386.1	411.534
1748	402.3	421.328
1749	418.5	411.534
1750	434.7	421.328
1751	467.1	421.328
1752	483.3	431.123
1753	499.5	421.328
1754	515.7	431.123
1755	531.9	421.328
1756	548.1	431.123
1757	564.3	421.328
1758	580.5	431.123
1759	596.7	421.328
1760	612.9	411.534
1761	629.1	421.328
1762	645.3	411.534
1763	661.5	421.328
1764	677.7	411.534
1765	693.9	421.328
1766	710.1	411.534
1767	726.3	421.328
1768	758.7	421.328
1769	774.9	431.123
1770	791.1	421.328
1771	807.3	431.123
1772	823.5	421.328
1773	839.7	431.123
1774	855.9	421.328
1775	872.1	431.123
1776	888.3	421.328
1777	904.5	411.534
1778	920.7	421.328
1779	936.9	411.534
1780	953.1	421.328
1781	969.3	411.534
1782	985.5	421.328
1783	1001.7	411.534
1784	1017.9	421.328
1785	1050.3	421.328
1786	1066.5	431.123
1787	1082.7	421.328
1788	1098.9	431.123
1789	1115.1	421.328
1790	1131.3	431.123
1791	1147.5	421.328
1792	1163.7	431.123
1793	1179.9	421.328
1794	1196.1	411.534
1795	1212.3	421.328
1796	1228.5	411.534
1797	1244.7	421.328
1798	1260.9	411.534
1799	1277.1	421.328
1800	1293.3	411.534
1801	1309.5	421.328
1802	1341.9	421.328
1803	1358.1	431.123
1804	1374.3	421.328
1805	1390.5	431.123
1806	1406.7	421.328
1807	1422.9	431.123
1808	1439.1	421.328
1809	1455.3	431.123
1810	1471.5	421.328
1811	1487.7	411.534
1812	1503.9	421.328
1813	1520.1	411.534
1814	1536.3	421.328
1815	1552.5	411.534
1816	1568.7	421.328
1817	1584.9	411.534
1818	1601.1	421.328
1819	1633.5	421.328
1820	1649.7	431.123
1821	1665.9	421.328
1822	1682.1	431.123
1823	1698.3	421.328
1824	1714.5	431.123
1825	1730.7	421.328
1826	1746.9	431.123
1827	1763.1	421.328
1828	1779.3	411.534
1829	1795.5	421.328
1830	1811.7	411.534
1831	1827.9	421.328
1832	1844.1	411.534
1833	1860.3	421.328
1834	1876.5	411.534
1835	1892.7	421.328
1836	191.7	450.711
1837	207.9	440.917
1838	224.1	450.711
1839	240.3	440.917
1840	256.5	450.711
1841	272.7	440.917
1842	288.9	450.711
1843	305.1	440.917
1844	321.3	431.123
1845	337.5	440.917
1846	353.7	431.123
1847	369.9	440.917
1848	386.1	431.123
1849	402.3	440.917
1850	418.5	431.123
1851	434.7	440.917
1852	450.9	431.123
1853	483.3	450.711
1854	499.5	440.917
1855	515.7	450.711
1856	531.9	440.917
1857	548.1	450.711
1858	564.3	440.917
1859	580.5	450.711
1860	596.7	440.917
1861	612.9	431.123
1862	629.1	440.917
1863	645.3	431.123
1864	661.5	440.917
1865	677.7	431.123
1866	693.9	440.917
1867	710.1	431.123
1868	726.3	440.917
1869	742.5	431.123
1870	774.9	450.711
1871	791.1	440.917
1872	807.3	450.711
1873	823.5	440.917
1874	839.7	450.711
1875	855.9	440.917
1876	872.1	450.711
1877	888.3	440.917
1878	904.5	431.123
1879	920.7	440.917
1880	936.9	431.123
1881	953.1	440.917
1882	969.3	431.123
1883	985.5	440.917
1884	1001.7	431.123
1885	1017.9	440.917
1886	1034.1	431.123
1887	1066.5	450.711
1888	1082.7	440.917
1889	1098.9	450.711
1890	1115.1	440.917
1891	1131.3	450.711
1892	1147.5	440.917
1893	1163.7	450.711
1894	1179.9	440.917
1895	1196.1	431.123
1896	1212.3	440.917
1897	1228.5	431.123
1898	1244.7	440.917
1899	1260.9	431.123
1900	1277.1	440.917
1901	1293.3	431.123
1902	1309.5	440.917
1903	1325.7	431.123
1904	1358.1	450.711
1905	1374.3	440.917
1906	1390.5	450.711
1907	1406.7	440.917
1908	1422.9	450.711
1909	1439.1	440.917
1910	1455.3	450.711
1911	1471.5	440.917
1912	1487.7	431.123
1913	1503.9	440.917
1914	1520.1	431.123
1915	1536.3	440.917
1916	1552.5	431.123
1917	1568.7	440.917
1918	1584.9	431.123
1919	1601.1	440.917
1920	1617.3	431.123
1921	1649.7	450.711
1922	1665.9	440.917
1923	1682.1	450.711
1924	1698.3	440.917
1925	1714.5	450.711
1926	1730.7	440.917
1927	1746.9	450.711
1928	1763.1	440.917
1929	1779.3	431.123
1930	1795.5	440.917
1931	1811.7	431.123
1932	1827.9	440.917
1933	1844.1	431.123
1934	1860.3	440.917
1935	1876.5	431.123
1936	1892.7	440.917
1937	1908.9	431.123
1938	175.5	440.917
1939	207.9	460.505
1940	224.1	470.299
1941	240.3	460.505
1942	256.5	470.299
1943	272.7	460.505
1944	288.9	470.299
1945	305.1	460.505
1946	321.3	450.711
1947	337.5	460.505
1948	353.7	450.711
1949	369.9	460.505
1950	386.1	450.711
1951	402.3	460.505
1952	418.5	450.711
1953	434.7	460.505
1954	450.9	450.711
1955	467.1	440.917
1956	499.5	460.505
1957	515.7	470.299
1958	531.9	460.505
1959	548.1	470.299
1960	564.3	460.505
1961	580.5	470.299
1962	596.7	460.505
1963	612.9	450.711
1964	629.1	460.505
1965	645.3	450.711
1966	661.5	460.505
1967	677.7	450.711
1968	693.9	460.505
1969	710.1	450.711
1970	726.3	460.505
1971	742.5	450.711
1972	758.7	440.917
1973	791.1	460.505
1974	807.3	470.299
1975	823.5	460.505
1976	839.7	470.299
1977	855.9	460.505
1978	872.1	470.299
1979	888.3	460.505
1980	904.5	450.711
1981	920.7	460.505
1982	936.9	450.711
1983	953.1	460.505
1984	969.3	450.711
1985	985.5	460.505
1986	1001.7	450.711
1987	1017.9	460.505
1988	1034.1	450.711
1989	1050.3	440.917
1990	1082.7	460.505
1991	1098.9	470.299
1992	1115.1	460.505
1993	1131.3	470.299
1994	1147.5	460.505
1995	1163.7	470.299
1996	1179.9	460.505
1997	1196.1	450.711
1998	1212.3	460.505
1999	1228.5	450.711
2000	1244.7	460.505
2001	1260.9	450.711
2002	1277.1	460.505
2003	1293.3	450.711
2004	1309.5	460.505
2005	1325.7	450.711
2006	1341.9	440.917
2007	1374.3	460.505
2008	1390.5	470.299
2009	1406.7	460.505
2010	1422.9	470.299
2011	1439.1	460.505
2012	1455.3	470.299
2013	1471.5	460.505
2014	1487.7	450.711
2015	1503.9	460.505
2016	1520.1	450.711
2017	1536.3	460.505
2018	1552.5	450.711
2019	1568.7	460.505
2020	1584.9	450.711
2021	1601.1	460.505
2022	1617.3	450.711
2023	1633.5	440.917
2024	1665.9	460.505
2025	1682.1	470.299
2026	1698.3	460.505
2027	1714.5	470.299
2028	1730.7	460.505
2029	1746.9	470.299
2030	1763.1	460.505
2031	1779.3	450.711
2032	1795.5	460.505
2033	1811.7	450.711
2034	1827.9	460.505
2035	1844.1	450.711
2036	1860.3	460.505
2037	1876.5	450.711
2038	1892.7	460.505
2039	1908.9	450.711
2040	175.5	460.505
2041	191.7	470.299
2042	224.1	489.887
2043	240.3	480.093
2044	256.5	489.887
2045	272.7	480.093
2046	288.9	489.887
2047	305.1	480.093
2048	321.3	470.299
2049	337.5	480.093
2050	353.7	470.299
2051	369.9	480.093
2052	386.1	470.299
2053	402.3	480.093
2054	418.5	470.299
2055	434.7	480.093
2056	450.9	470.299
2057	467.1	460.505
2058	483.3	470.299
2059	515.7	489.887
2060	531.9	480.093
2061	548.1	489.887
2062	564.3	480.093
2063	580.5	489.887
2064	596.7	480.093
2065	612.9	470.299
2066	629.1	480.093
2067	645.3	470.299
2068	661.5	480.093
2069	677.7	470.299
2070	693.9	480.093
2071	710.1	470.299
2072	726.3	480.093
2073	742.5	470.299
2074	758.7	460.505
2075	774.9	470.299
2076	807.3	489.887
2077	823.5	480.093
2078	839.7	489.887
2079	855.9	480.093
2080	872.1	489.887
2081	888.3	480.093
2082	904.5	470.299
2083	920.7	480.093
2084	936.9	470.299
2085	953.1	480.093
2086	969.3	470.299
2087	985.5	480.093
2088	1001.7	470.299
2089	1017.9	480.093
2090	1034.1	470.299
2091	1050.3	460.505
2092	1066.5	470.299
2093	1098.9	489.887
2094	1115.1	480.093
2095	1131.3	489.887
2096	1147.5	480.093
2097	1163.7	489.887
2098	1179.9	480.093
2099	1196.1	470.299
2100	1212.3	480.093
2101	1228.5	470.299
2102	1244.7	480.093
2103	1260.9	470.299
2104	1277.1	480.093
2105	1293.3	470.299
2106	1309.5	480.093
2107	1325.7	470.299
2108	1341.9	460.505
2109	1358.1	470.299
2110	1390.5	489.887
2111	1406.7	480.093
2112	1422.9	489.887
2113	1439.1	480.093
2114	1455.3	489.887
2115	1471.5	480.093
2116	1487.7	470.299
2117	1503.9	480.093
2118	1520.1	470.299
2119	1536.3	480.093
2120	1552.5	470.299
2121	1568.7	480.093
2122	1584.9	470.299
2123	1601.1	480.093
2124	1617.3	470.299
2125	1633.5	460.505
2126	1649.7	470.299
2127	1682.1	489.887
2128	1698.3	480.093
2129	1714.5	489.887
2130	1730.7	480.093
2131	1746.9	489.887
2132	1763.1	480.093
2133	1779.3	470.299
2134	1795.5	480.093
2135	1811.7	470.299
2136	1827.9	480.093
2137	1844.1	470.299
2138	1860.3	480.093
2139	1876.5	470.299
2140	1892.7	480.093
2141	1908.9	470.299
2142	175.5	480.093
2143	191.7	489.887
2144	207.9	480.093
2145	240.3	499.681
2146	256.5	509.475
2147	272.7	499.681
2148	288.9	509.475
2149	305.1	499.681
2150	321.3	489.887
2151	337.5	499.681
2152	353.7	489.887
2153	369.9	499.681
2154	386.1	489.887
2155	402.3	499.681
2156	418.5	489.887
2157	434.7	499.681
2158	450.9	489.887
2159	467.1	480.093
2160	483.3	489.887
2161	499.5	480.093
2162	531.9	499.681
2163	548.1	509.475
2164	564.3	499.681
2165	580.5	509.475
2166	596.7	499.681
2167	612.9	489.887
2168	629.1	499.681
2169	645.3	489.887
2170	661.5	499.681
2171	677.7	489.887
2172	693.9	499.681
2173	710.1	489.887
2174	726.3	499.681
2175	742.5	489.887
2176	758.7	480.093
2177	774.9	489.887
2178	791.1	480.093
2179	823.5	499.681
2180	839.7	509.475
2181	855.9	499.681
2182	872.1	509.475
2183	888.3	499.681
2184	904.5	489.887
2185	920.7	499.681
2186	936.9	489.887
2187	953.1	499.681
2188	969.3	489.887
2189	985.5	499.681
2190	1001.7	489.887
2191	1017.9	499.681
2192	1034.1	489.887
2193	1050.3	480.093
2194	1066.5	489.887
2195	1082.7	480.093
2196	1115.1	499.681
2197	1131.3	509.475
2198	1147.5	499.681
2199	1163.7	509.475
2200	1179.9	499.681
2201	1196.1	489.887
2202	1212.3	499.681
2203	1228.5	489.887
2204	1244.7	499.681
2205	1260.9	489.887
2206	1277.1	499.681
2207	1293.3	489.887
2208	1309.5	499.681
2209	1325.7	489.887
2210	1341.9	480.093
2211	1358.1	489.887
2212	1374.3	480.093
2213	1406.7	499.681
2214	1422.9	509.475
2215	1439.1	499.681
2216	1455.3	509.475
2217	1471.5	499.681
2218	1487.7	489.887
2219	1503.9	499.681
2220	1520.1	489.887
2221	1536.3	499.681
2222	1552.5	489.887
2223	1568.7	499.681
2224	1584.9	489.887
2225	1601.1	499.681
2226	1617.3	489.887
2227	1633.5	480.093
2228	1649.7	489.887
2229	1665.9	480.093
2230	1698.3	499.681
2231	1714.5	509.475
2232	1730.7	499.681
2233	1746.9	509.475
2234	1763.1	499.681
2235	1779.3	489.887
2236	1795.5	499.681
2237	1811.7	489.887
2238	1827.9	499.681
2239	1844.1	489.887
2240	1860.3	499.681
2241	1876.5	489.887
2242	1892.7	499.681
2243	1908.9	489.887
2244	175.5	499.681
2245	191.7	509.475
2246	207.9	499.681
2247	224.1	509.475
2248	256.5	529.064
2249	272.7	519.27
2250	288.9	529.064
2251	305.1	519.27
2252	321.3	509.475
2253	337.5	519.27
2254	353.7	509.475
2255	369.9	519.27
2256	386.1	509.475
2257	402.3	519.27
2258	418.5	509.475
2259	434.7	519.27
2260	450.9	509.475
2261	467.1	499.681
2262	483.3	509.475
2263	499.5	499.681
2264	515.7	509.475
2265	548.1	529.064
2266	564.3	519.27
2267	580.5	529.064
2268	596.7	519.27
2269	612.9	509.475
2270	629.1	519.27
2271	645.3	509.475
2272	661.5	519.27
2273	677.7	509.475
2274	693.9	519.27
2275	710.1	509.475
2276	726.3	519.27
2277	742.5	509.475
2278	758.7	499.681
2279	774.9	509.475
2280	791.1	499.681
2281	807.3	509.475
2282	839.7	529.064
2283	855.9	519.27
2284	872.1	529.064
2285	888.3	519.27
2286	904.5	509.475
2287	920.7	519.27
2288	936.9	509.475
2289	953.1	519.27
2290	969.3	509.475
2291	985.5	519.27
2292	1001.7	509.475
2293	1017.9	519.27
2294	1034.1	509.475
2295	1050.3	499.681
2296	1066.5	509.475
2297	1082.7	499.681
2298	1098.9	509.475
2299	1131.3	529.064
2300	1147.5	519.27
2301	1163.7	529.064
2302	1179.9	519.27
2303	1196.1	509.475
2304	1212.3	519.27
2305	1228.5	509.475
2306	1244.7	519.27
2307	1260.9	509.475
2308	1277.1	519.27
2309	1293.3	509.475
2310	1309.5	519.27
2311	1325.7	509.475
2312	1341.9	499.681
2313	1358.1	509.475
2314	1374.3	499.681
2315	1390.5	509.475
2316	1422.9	529.064
2317	1439.1	519.27
2318	1455.3	529.064
2319	1471.5	519.27
2320	1487.7	509.475
2321	1503.9	519.27
2322	1520.1	509.475
2323	1536.3	519.27
2324	1552.5	509.475
2325	1568.7	519.27
2326	1584.9	509.475
2327	1601.1	519.27
2328	1617.3	509.475
2329	1633.5	499.681
2330	1649.7	509.475
2331	1665.9	499.681
2332	1682.1	509.475
2333	1714.5	529.064
2334	1730.7	519.27
2335	1746.9	529.064
2336	1763.1	519.27
2337	1779.3	509.475
2338	1795.5	519.27
2339	1811.7	509.475
2340	1827.9	519.27
2341	1844.1	509.475
2342	1860.3	519.27
2343	1876.5	509.475
2344	1892.7	519.27
2345	1908.9	509.475
2346	175.5	519.27
2347	191.7	529.064
2348	207.9	519.27
2349	224.1	529.064
2350	240.3	519.27
2351	272.7	538.858
2352	288.9	548.652
2353	305.1	538.858
2354	321.3	529.064
2355	337.5	538.858
2356	353.7	529.064
2357	369.9	538.858
2358	386.1	529.064
2359	402.3	538.858
2360	418.5	529.064
2361	434.7	538.858
2362	450.9	529.064
2363	467.1	519.27
2364	483.3	529.064
2365	499.5	519.27
2366	515.7	529.064
2367	531.9	519.27
2368	564.3	538.858
2369	580.5	548.652
2370	596.7	538.858
2371	612.9	529.064
2372	629.1	538.858
2373	645.3	529.064
2374	661.5	538.858
2375	677.7	529.064
